t,value
1618798676,0.20591307277628032
1618798976,0.20591307277628032
1618799276,0.20591307277628032
1618799576,0.20591307277628032
1618799876,0.20591307277628032
1618800176,0.20591307277628032
1618800476,0.20591307277628032
1618800776,0.20591307277628032
1618801076,0.20591307277628032
1618801376,0.20591307277628032
1618801676,0.20591307277628032
1618801976,0.20591307277628032
1618802276,0.20591307277628032
1618802576,0.20591307277628032
1618802876,0.20591307277628032
1618803176,0.20591307277628032
1618803476,0.20591307277628032
1618803776,0.20591307277628032
1618804076,0.20591307277628032
1618804376,0.20591307277628032
1618804676,0.20591307277628032
1618804976,0.20591307277628032
1618805276,0.20591307277628032
1618805576,0.20591307277628032
1618805876,0.20591307277628032
1618806176,0.20591307277628032
1618806476,0.20591307277628032
1618806776,0.20591307277628032
1618807076,0.20591307277628032
1618807376,0.20591307277628032
1618807676,0.20591307277628032
1618807976,0.20591307277628032
1618808276,0.20591307277628032
1618808576,0.20591307277628032
1618808876,0.20591307277628032
1618809176,0.20591307277628032
1618809476,0.20591307277628032
1618809776,0.20591307277628032
1618810076,0.20591307277628032
1618810376,0.20591307277628032
1618810676,0.20591307277628032
1618810976,0.20591307277628032
1618811276,0.20591307277628032
1618811370,0.20591307277628032
1618811370,0.20591307277628032
