t,value
1609950649,0.338101461801826
1609950949,0.338101461801826
1609951249,0.338101461801826
1609951549,0.338101461801826
1609951849,0.338101461801826
1609952149,0.338101461801826
1609952449,0.33815705558539205
1609952749,0.33815705558539205
1609953049,0.33815705558539205
1609953349,0.33815705558539205
1609953649,0.33815705558539205
1609953949,0.33815705558539205
1609954249,0.33815705558539205
1609954549,0.33815705558539205
1609954849,0.33815705558539205
1609955149,0.33815705558539205
1609955449,0.33815705558539205
1609955749,0.33815705558539205
1609956049,0.33815705558539205
1609956349,0.33815705558539205
1609956649,0.33815705558539205
1609956949,0.33815705558539205
1609957249,0.33815705558539205
1609957549,0.33815705558539205
1609957849,0.33815705558539205
1609958149,0.33815705558539205
1609958449,0.33815705558539205
1609958749,0.33815705558539205
1609959049,0.33815705558539205
1609959349,0.33815705558539205
1609959649,0.33815705558539205
1609959949,0.33815705558539205
1609960249,0.33815705558539205
1609960549,0.33815705558539205
1609960849,0.33815705558539205
1609961149,0.33815705558539205
1609961449,0.33815705558539205
1609961749,0.33815705558539205
1609962049,0.33815705558539205
1609962349,0.33815705558539205
1609962649,0.33815705558539205
1609962949,0.33815705558539205
1609963249,0.33815705558539205
1609963549,0.33815705558539205
1609963849,0.33815705558539205
1609964032,0.33815705558539205
1609964032,0.33815705558539205
